Rank,University,Artificial intelligence,Computer systems and networks,Cybersecurity,Databases and data mining,Digital Libraries,Human computer interaction,Machine Learning,Medical Image Computing,Natural Language Processing,Parallel Computing,Program Analysis,Programming Languages,Programming languages and verification,Vision and graphics
1240,University of Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,BITS Pilani-Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,University of Sheffield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Univ. of California - Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,George Mason University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,SUTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,IIT Mandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,SUTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,University of Calgary,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,DAIICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,Univ. of California - Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,Univ. of California - Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,Univ. of California - Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,Princeton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,EURECOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,Univ. of California - Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,Hacettepe University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Binghamton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,Middle East Technical University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,Universidad de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,University of Wisconsin - Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,University of Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,Memorial University of Newfoundland,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,University of Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Lancaster University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,University of York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,University of Surrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,Royal Holloway University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,University of Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Freie Universitaet Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,ETH Zurich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,University of Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,McGill University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,Open University UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,Cornell University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,Technion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,McGill University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,Stevens Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,VU Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,University of Auckland,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,University of South Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,University of Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,University of Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,University of Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,UFPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,UFPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,UFPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,UFPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,Federal University of Rio Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,Ecole Normale Superieure de Lyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,CRIStAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,University at Buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Universidad de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,Iowa State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,University of Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,College of William and Mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,Tilburg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,West Virginia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,TU Wien,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,University of Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,University of Athens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Northwestern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,University of Piraeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,LUMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,USP-ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,USP-ICMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,NTNU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,University of Kiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,IPI PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,Freie Universitaet Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,Florida International University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,Polytechnic University of Catalonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,University of Buenos Aires,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,Singapore Management University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,Australian National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,Ben-Gurion University of the Negev,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,IUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,IUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,King Abdulaziz University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,University of Windsor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,Queen's University Belfast,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,University of Bergen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Augusta University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,American University of Beirut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,University of Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,TU Darmstadt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,Qatar Computing Research Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,Augusta University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,Augusta University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,Qatar Computing Research Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,University of Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,Queen’s University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Carleton University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,Univ. of California - Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,Augusta University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,UNC - Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,SIU Carbondale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Qatar Computing Research Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,University of Ottawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Queen Mary University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Queen Mary University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,Queen Mary University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,American University in Cairo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Univ. of California - Merced,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Hacettepe University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Boğaziçi University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Istanbul Technical University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,University at Buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Middle East Technical University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Galatasaray University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,National Taiwan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,The University of Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,The University of Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,Universidad de Chile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,UNC - Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,University of Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,King Abdulaziz University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,King Abdulaziz University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,York University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,University of Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,Qatar University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,Concordia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,Beihang University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,University of Montreal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,Univ. of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,University of Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,CMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,University of Tartu,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Peking University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,Nanyang Technological University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,IIT Kanpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,University of Illinois at Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,Western Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Western Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Victoria University of Wellington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,The Hong Kong Polytechnic University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,IIT Tirupati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,IIT Tirupati,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,KIIT Bhubaneswar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,University of North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,University of Western Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,University of Western Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,University of Western Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,University of Nevada Las Vegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,University of Nevada Las Vegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Ruhr-University Bochum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,Aalto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,Tokyo Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,University of Tokyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,Kyoto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,National Institute of Informatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Kyoto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,University of Tsukuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,National Institute of Informatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,National Institute of Informatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,National Institute of Informatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,University of Tokyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,University of Tsukuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,CUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,University of Tsukuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,University of Tsukuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Auburn University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Auburn University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Ontario Tech University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,Singapore Management University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Brown University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,University of Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,Western Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,Western Michigan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,Simon Fraser University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,Ecole Normale Superieure de Lyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Ecole Normale Superieure de Cachan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,California Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,University of Montreal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Université Jean Monnet,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,Humboldt University of Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,University of Cambridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,UNSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,UNSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,University of York,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,University of Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Air Force Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Massey University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,University of Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,University of Texas at Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,UNSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,University of St Andrews,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,University of Cambridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,California Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,TU Delft,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,University of Bath,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,University of British Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,University of British Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,University of Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,Rice University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,Johns Hopkins University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,Johns Hopkins University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,University of Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,University of St Andrews,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,Northeastern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,USP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,University of Cambridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,University of Alabama - Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,New York University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Brunel University London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,New York University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,University of Alabama - Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,University of Maryland - College Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,Univ. of Maryland - Baltimore County,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,University of British Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,McMaster University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Western Sydney University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,University of Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Heriot-Watt University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Imperial College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Royal Holloway University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,University of Cambridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Universidade de Brasília,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Universidade de Brasília,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,University of Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,University of Essex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Universidade de Brasília,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Australian National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,VU Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Utrecht University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,IMDEA Networks Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,University of Waikato,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Heriot-Watt University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,HKUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,Polytechnic University of Catalonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Polytechnic University of Catalonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Univ. of California - San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,HKUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Ecole Normale Superieure,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,University of Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Sabancı University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,University of Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Washington University in St. Louis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,University of Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Yonsei University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,IIT Palakkad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,University of Kassel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,Northeastern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,University of Zurich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,PUC-RIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,Qatar Computing Research Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,Duke University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,Virginia Commonwealth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,Virginia Commonwealth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,Univ. of California - Merced,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Univ. of California - Merced,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,University of Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,Sapienza University of Rome,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,University of Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,University of Trento,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,University of Exeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Royal Holloway University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Dartmouth College,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,PUC-RIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,PUC-RIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,University of Murcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,UFRGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,LMU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,Universidade Federal de Viçosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Universidade Federal de Viçosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Imperial College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,Imperial College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,Goldsmiths University of London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,Tampere University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
